trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,merch_lat,merch_long,is_fraud,trans_hour,trans_day,trans_month_year,age,risk_level,cust_avg,is_flagged
2019-01-01 20:40:14,341546199006537,fraud_Berge-Hills,kids_pets,49.81,M,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",63.79636,-165.485109,0,20,1,2019-01,79,Low,64.80936904221517,0
2019-01-01 20:40:47,377026671291680,fraud_Mayert Group,shopping_pos,1.16,F,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,36.489823,-90.556272,0,20,1,2019-01,44,Low,59.40504105090312,0
2019-01-01 20:41:51,180031190491743,"fraud_Kuhic, Bins and Pfeffer",shopping_net,28.73,F,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",31.330409000000003,-87.134411,0,20,1,2019-01,47,Low,90.3440930232558,0
2019-01-01 20:42:08,374930071163758,fraud_Kihn Inc,shopping_pos,7.24,M,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,42.562819,-82.42943100000001,0,20,1,2019-01,47,Low,64.31783931998903,0
2019-01-01 20:42:50,4653879239169997,"fraud_Runolfsdottir, Mueller and Hand",entertainment,34.5,F,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",36.151447,-86.790962,0,20,1,2019-01,19,Low,50.18193309569509,0
2019-01-01 20:42:51,3524574586339330,"fraud_Ledner, Hartmann and Feest",health_fitness,41.8,F,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",28.012055,-80.649647,0,20,1,2019-01,32,Low,86.83369813041494,0
2019-01-01 20:43:33,4279161831637,fraud_Reilly LLC,home,33.78,F,Vanderbilt,PA,15486,40.0246,-79.6955,2303,Physiotherapist,40.991096,-79.2064,0,20,1,2019-01,31,Medium,59.69531058020478,0
2019-01-01 20:44:05,3576021480694169,fraud_Waters-Cruickshank,health_fitness,86.19,F,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,39.274433,-95.157151,0,20,1,2019-01,14,Low,50.2187172489083,0
2019-01-01 20:44:51,3587044315915002,fraud_Waelchi Inc,kids_pets,51.46,M,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,34.169768,-89.37427199999999,0,20,1,2019-01,44,Low,96.71686247723132,0
2019-01-01 20:45:06,213199865312311,fraud_Grimes LLC,entertainment,64.49,M,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,35.306621,-85.241176,0,20,1,2019-01,74,Low,61.36515510948906,0
2019-01-01 20:45:26,3577578023716568,fraud_Renner Ltd,home,34.75,F,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",40.626662,-80.088817,0,20,1,2019-01,35,Low,91.72092060232715,0
2019-01-01 20:45:41,30143535920989,fraud_Wilkinson LLC,personal_care,31.76,F,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",40.112901,-75.806242,0,20,1,2019-01,38,Low,66.03035567715459,0
2019-01-01 20:46:03,6544734391390261,fraud_Morissette PLC,shopping_pos,9.43,M,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,42.127989,-87.080516,0,20,1,2019-01,36,Medium,59.54890967153285,0
2019-01-01 20:46:05,6011893664860915,fraud_Kulas Group,health_fitness,49.34,F,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,38.620621,-104.029579,0,20,1,2019-01,43,Low,89.37482742857142,0
2019-01-01 20:46:25,3556613125071656,fraud_Jast and Sons,food_dining,7.96,M,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,29.647211,-96.031527,0,20,1,2019-01,19,Low,50.45228899207866,0
2019-01-01 20:47:11,375248307838179,fraud_Romaguera Ltd,health_fitness,113.72,M,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,39.250235,-80.479111,0,20,1,2019-01,51,Low,60.65454452054794,0
2019-01-01 20:47:13,6011382886333463,fraud_Hirthe-Beier,health_fitness,71.37,M,Luzerne,MI,48636,44.6001,-84.2931,864,General practice doctor,43.636618,-85.01897199999999,0,20,1,2019-01,76,Low,70.79876954452753,0
2019-01-01 20:47:32,375848982312810,fraud_Stark-Koss,home,99.85,M,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,31.099688,-98.622332,0,20,1,2019-01,75,Low,61.62485207100591,0
2019-01-01 20:47:37,36721445180895,fraud_Parker-Kunde,personal_care,38.88,M,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,43.104412,-73.705951,0,20,1,2019-01,50,Low,63.419590536851686,0
2019-01-01 20:47:42,30044330818990,fraud_Donnelly LLC,entertainment,49.0,F,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,26.494587,-81.728412,0,20,1,2019-01,33,Low,85.9368410958904,0
2019-01-01 20:48:16,4048508450704760,"fraud_Swaniawski, Lowe and Robel",shopping_pos,3.33,F,Fullerton,NE,68638,41.36600000000001,-98.0054,1749,"Surveyor, mining",42.172046,-97.686842,0,20,1,2019-01,45,Low,60.35798265632131,0
2019-01-01 20:48:21,30143713661454,fraud_Pollich LLC,home,41.12,M,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",49.405818,-95.789555,0,20,1,2019-01,77,Low,67.93228046289994,0
2019-01-01 20:49:02,371985236239474,fraud_Brown Inc,kids_pets,203.37,M,Oriskany Falls,NY,13425,42.9576,-75.4838,1970,"Programmer, multimedia",42.414797,-74.759922,0,20,1,2019-01,69,Low,62.594561042524,1
2019-01-01 20:49:03,4365382885912355,fraud_Lemke and Sons,travel,542.74,M,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,47.181852,-93.397874,0,20,1,2019-01,42,Low,98.19799183117767,1
2019-01-01 20:49:25,4025612008285111,fraud_Kulas Group,health_fitness,21.2,F,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,41.299519,-79.007603,0,20,1,2019-01,69,Low,63.21069767441861,0
2019-01-01 20:49:42,503874407318,fraud_Will Ltd,food_dining,105.78,M,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,30.468436,-98.663858,0,20,1,2019-01,43,Low,60.25340629274966,0
2019-01-01 20:50:19,6011348830550197,fraud_Kuhic LLC,shopping_net,8.87,M,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,33.436828000000006,-87.529256,0,20,1,2019-01,38,Low,59.46539135194308,0
2019-01-01 20:50:23,4069975342931683,fraud_Barton LLC,kids_pets,54.85,F,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,38.881886,-81.484123,0,20,1,2019-01,38,Low,88.06044284243049,0
2019-01-01 20:51:12,30235438713303,fraud_Auer LLC,personal_care,3.03,M,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,38.353653,-82.812634,0,20,1,2019-01,38,Low,58.77489863013699,0
2019-01-01 20:51:52,4646845581490336108,"fraud_Bins, Balistreri and Beatty",shopping_pos,8.91,F,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,41.725776,-72.209745,0,20,1,2019-01,28,Low,91.5275697865353,0
2019-01-01 20:53:05,4904681492230012,fraud_Welch Inc,misc_net,9.05,F,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,41.859783,-73.265906,0,20,1,2019-01,28,Low,60.779007755474446,0
2019-01-01 20:53:14,30153452207526,"fraud_Weber, Thiel and Hammes",kids_pets,58.46,F,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,30.997729,-99.071048,0,20,1,2019-01,56,Low,64.38198633257403,0
2019-01-01 20:53:55,30199621383748,fraud_Runte-Mohr,food_dining,49.33,F,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,32.785789,-96.496153,0,20,1,2019-01,41,Low,85.71948332422089,0
2019-01-01 20:54:45,376445266762684,fraud_Torphy-Kertzmann,health_fitness,159.44,F,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,41.675729,-101.703298,0,20,1,2019-01,36,Low,56.47123572407492,0
2019-01-01 20:54:46,4364010865167176,fraud_Friesen Ltd,health_fitness,6.31,M,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,39.532442,-119.523617,0,20,1,2019-01,21,Medium,47.87644322845417,0
2019-01-01 20:55:01,3598215285024754,"fraud_Reichert, Shanahan and Hayes",shopping_net,83.98,F,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",40.743847,-73.065288,0,20,1,2019-01,48,Low,87.6315397260274,0
2019-01-01 20:55:35,4742883543039288059,fraud_Heller PLC,health_fitness,30.41,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",20.481070000000003,-155.740028,0,20,1,2019-01,27,Low,54.71462031107045,0
2019-01-01 20:56:26,4642894980163,fraud_O'Hara-Wilderman,food_dining,95.51,M,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,40.810575,-96.015225,0,20,1,2019-01,28,Low,58.6915537303217,0
2019-01-01 20:56:44,3533742182628021,fraud_Stamm-Rodriguez,misc_pos,9.97,M,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,32.762746,-79.521929,0,20,1,2019-01,21,Low,47.96338090010977,0
2019-01-01 20:57:25,4997733566924489,fraud_Hermann and Sons,shopping_pos,5.96,F,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,44.607001,-93.145302,0,20,1,2019-01,47,Low,90.56731215846996,0
2019-01-01 20:58:10,4599735407877245080,"fraud_Schiller, Blanda and Johnson",home,35.49,F,Tiptonville,TN,38079,36.3846,-89.4649,5577,Geochemist,35.615486,-90.133282,0,20,1,2019-01,54,Low,65.55528649386085,0
2019-01-01 20:59:59,3567697931646329,fraud_Lemke-Gutmann,shopping_net,2.22,M,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,41.49026,-73.978864,0,20,1,2019-01,20,Low,49.7898386214442,0
2019-01-01 21:01:00,3577578023716568,"fraud_Bahringer, Osinski and Block",food_dining,20.12,F,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",40.881952000000005,-81.75587,0,21,1,2019-01,35,Low,91.72092060232715,0
2019-01-01 21:01:15,4158945090781624,fraud_Hilpert-Conroy,kids_pets,40.89,M,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",41.183702,-79.375124,0,21,1,2019-01,45,Low,53.11113698630137,0
2019-01-01 21:01:23,4277232699798846,fraud_Kassulke Inc,entertainment,7.97,F,Rhame,ND,58651,46.1664,-103.7079,475,Illustrator,46.561576,-102.745121,0,21,1,2019-01,63,Low,60.82200638394893,0
2019-01-01 21:02:10,372520049757633,"fraud_Weimann, Kuhic and Beahan",shopping_pos,188.59,F,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,48.904488,-93.579061,0,21,1,2019-01,18,Low,71.70759826325411,0
2019-01-01 21:02:21,3551512895305309,"fraud_McLaughlin, Armstrong and Koepp",travel,2.69,F,Rochester,KY,42273,37.2048,-86.8592,443,"Development worker, international aid",36.856792,-86.49801,0,21,1,2019-01,71,Low,53.06837653478854,0
2019-01-01 21:03:25,4446368897795790,fraud_Abernathy and Sons,food_dining,62.47,M,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",37.387947,-76.28583,0,21,1,2019-01,32,Low,93.75211551606289,0
2019-01-01 21:03:31,30561214688470,fraud_Buckridge PLC,misc_pos,3.04,F,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",40.906758,-74.634919,0,21,1,2019-01,20,Low,47.748768861454046,0
2019-01-01 21:03:35,4890424426862856940,"fraud_Nicolas, Hills and McGlynn",entertainment,8.34,M,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,38.855773,-122.32151299999998,0,21,1,2019-01,39,Low,61.07559616263134,0
2019-01-01 21:03:42,6011360759745864,fraud_Eichmann-Kilback,home,5.28,M,Edinburg,VA,22824,38.8432,-78.6003,6018,"Designer, multimedia",39.010726,-77.774052,0,21,1,2019-01,71,Low,65.48335382513662,0
2019-01-01 21:04:01,4451952084362894,fraud_Kilback and Sons,entertainment,76.59,M,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,34.794828,-101.713627,0,21,1,2019-01,38,Low,94.3916147793363,0
2019-01-01 21:04:09,630424987505,"fraud_Boehm, Block and Jakubowski",misc_pos,2.52,F,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,39.072895,-80.265757,0,21,1,2019-01,37,Low,58.49270795246801,0
2019-01-01 21:04:12,3566094707272327,"fraud_Torp, Muller and Borer",health_fitness,41.29,F,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,35.140141,-117.938224,0,21,1,2019-01,47,Low,94.11750800182898,0
2019-01-01 21:04:21,30551643947183,fraud_Kassulke Inc,entertainment,133.67,F,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,35.592294,-81.67551,0,21,1,2019-01,45,Medium,88.5244804837823,0
2019-01-01 21:06:04,3576021480694169,"fraud_Monahan, Hermann and Johns",travel,6.89,F,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,38.346707,-96.149244,0,21,1,2019-01,14,Low,50.2187172489083,0
2019-01-01 21:06:17,6597888193422452,fraud_Bode-Schuster,kids_pets,54.84,M,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,32.798902000000005,-99.369771,0,21,1,2019-01,54,Low,63.44944235374615,0
2019-01-01 21:06:45,30030380240193,"fraud_Kutch, Steuber and Gerhold",food_dining,60.2,M,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",30.481931,-99.616949,0,21,1,2019-01,25,Low,93.3843365253078,0
2019-01-01 21:06:45,3549202406645667,fraud_Streich Ltd,home,48.81,M,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,42.803055,-70.392513,0,21,1,2019-01,85,Low,65.75074681238617,0
2019-01-01 21:07:17,213154573301411,"fraud_Parker, Nolan and Trantow",entertainment,66.52,M,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,37.355395,-87.307485,0,21,1,2019-01,36,Medium,99.39962635869566,0
2019-01-01 21:07:58,30560609640617,"fraud_Witting, Beer and Ernser",home,29.79,M,Luray,MO,63453,40.4931,-91.8912,519,Town planner,40.231714,-91.206446,0,21,1,2019-01,52,Low,62.34796810933941,0
2019-01-01 21:09:06,5540636818935089,fraud_Bednar Inc,travel,5.03,M,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,42.282085,-71.403129,0,21,1,2019-01,33,Low,70.12143756845563,0
2019-01-01 21:09:19,343819048608995,fraud_Prosacco LLC,personal_care,59.22,F,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,40.999794,-92.701716,0,21,1,2019-01,62,Medium,64.5244239945467,0
2019-01-01 21:10:39,213195754007681,fraud_Padberg-Sauer,home,64.23,M,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,41.279936,-91.690811,0,21,1,2019-01,49,Low,61.767604735883424,0
2019-01-01 21:10:56,4003989662068504,fraud_Bednar Inc,travel,7.76,M,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,32.810979,-87.674201,0,21,1,2019-01,29,Low,65.54791780821918,0
2019-01-01 21:11:15,501899453424,fraud_Auer LLC,personal_care,11.35,F,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,34.067374,-85.28399399999999,0,21,1,2019-01,49,Low,66.66652986776106,0
2019-01-01 21:12:01,3585052663373890,fraud_Bahringer Group,health_fitness,106.22,M,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,43.33188,-76.48236,0,21,1,2019-01,55,Low,79.03724914675767,0
2019-01-01 21:12:06,378278619832195,"fraud_Dare, Fritsch and Zboncak",health_fitness,4.57,F,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",43.594883,-122.34648,0,21,1,2019-01,54,Low,67.70454088624942,0
2019-01-01 21:12:07,180067151859700,"fraud_Heathcote, Yost and Kertzmann",shopping_net,170.26,F,Joliet,IL,60432,41.5378,-88.0572,128354,"Teacher, secondary school",41.778685,-87.839383,0,21,1,2019-01,26,Low,88.36294842537654,0
2019-01-01 21:12:20,4509922033272157,fraud_Friesen Inc,shopping_pos,12.23,F,Hurley,SD,57036,43.2893,-97.1904,811,Neurosurgeon,43.687982,-96.408788,0,21,1,2019-01,46,Low,58.858863172226,0
2019-01-01 21:13:23,4481131401752,fraud_O'Hara-Wilderman,food_dining,4.19,M,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,41.889094,-71.759387,0,21,1,2019-01,43,Medium,57.22272479564033,0
2019-01-01 21:13:51,376944481517097,fraud_Champlin-Casper,home,29.39,F,Grand Bay,AL,36541,30.4983,-88.3282,15647,"Scientist, physiological",30.678569,-88.733737,0,21,1,2019-01,61,Low,67.14480325644504,0
2019-01-01 21:13:52,4917226033950,"fraud_Pouros, Walker and Spencer",kids_pets,22.54,M,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,32.966746,-87.263207,0,21,1,2019-01,86,Low,61.78598923283984,0
2019-01-01 21:14:02,630451534402,fraud_Morissette PLC,shopping_pos,1.4,F,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,45.925633000000005,-87.093236,0,21,1,2019-01,46,Medium,60.86897576588935,0
2019-01-01 21:14:08,676326610042,fraud_Bernier and Sons,kids_pets,97.56,F,Riverview,MI,48193,42.1782,-83.2461,15623,Writer,41.99301,-84.07396700000001,0,21,1,2019-01,25,Low,90.21238866396762,0
2019-01-01 21:15:17,6534628260579800,fraud_Volkman-Predovic,shopping_net,7.69,F,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,43.618887,-72.133464,0,21,1,2019-01,20,Low,51.7434314396532,0
2019-01-01 21:15:28,213107169859697,fraud_Thompson-Gleason,health_fitness,105.41,F,Woods Cross,UT,84087,40.8874,-111.9027,13983,Insurance broker,40.875203000000006,-112.519297,0,21,1,2019-01,39,Low,94.43760273972602,0
2019-01-01 21:15:36,2720894374956739,"fraud_Wuckert, Wintheiser and Friesen",home,40.35,F,Mount Clemens,MI,48043,42.5978,-82.8823,16305,"Psychologist, sport and exercise",43.083925,-82.259354,0,21,1,2019-01,91,Low,68.05206403269754,0
2019-01-01 21:15:42,4379260813815979609,fraud_Grimes LLC,entertainment,20.0,M,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,37.773943,-121.283179,0,21,1,2019-01,45,Low,61.58204286365709,0
2019-01-01 21:16:16,180072527505094,"fraud_Windler, Goodwin and Kovacek",home,71.32,M,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,35.578527,-79.907583,0,21,1,2019-01,65,Low,62.82514168190128,0
2019-01-01 21:16:18,4836998673805450,fraud_Beier-Hyatt,shopping_pos,3.4,F,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,45.902037,-85.526684,0,21,1,2019-01,39,Low,92.41574594471098,0
2019-01-01 21:16:43,503848303379,fraud_Zulauf LLC,personal_care,86.69,M,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,26.129615,-83.052323,0,21,1,2019-01,42,Medium,61.822851952770215,0
2019-01-01 21:17:07,372382441451095,fraud_Schuppe LLC,entertainment,95.82,M,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,42.285479,-73.13092900000001,0,21,1,2019-01,52,Low,68.48661510464058,0
2019-01-01 21:17:32,3567879740649740,fraud_Hilpert-Conroy,kids_pets,132.24,F,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",44.259032,-76.173419,0,21,1,2019-01,60,Low,62.851486163307136,0
2019-01-01 21:17:49,30501624614310,fraud_Jakubowski Inc,home,44.03,F,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,32.039326,-80.86461899999999,0,21,1,2019-01,45,Low,57.8809019473864,0
2019-01-01 21:18:38,4220495028289516646,fraud_Connelly PLC,food_dining,104.63,F,Corona,CA,92882,33.8419,-117.6043,233717,Wellsite geologist,33.079436,-117.494028,0,21,1,2019-01,52,Low,65.45647138964578,0
2019-01-01 21:18:41,371226440126102,fraud_Zulauf LLC,personal_care,7.22,F,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,38.767172,-88.586659,0,21,1,2019-01,44,Low,58.238453099286886,0
2019-01-01 21:19:38,3518234918950662,fraud_Bogisich-Weimann,kids_pets,27.69,F,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,33.313461,-97.251928,0,21,1,2019-01,48,Low,88.72027991218441,0
2019-01-01 21:19:39,565399283797,fraud_Bechtelar-Rippin,food_dining,57.14,M,Jordan Valley,OR,97910,42.8801,-117.281,641,Economist,43.24161,-118.179037,0,21,1,2019-01,25,Low,99.87725915875168,0
2019-01-01 21:20:20,4646845581490336108,fraud_Collier LLC,home,170.1,F,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,40.392727,-72.133951,0,21,1,2019-01,28,Low,91.5275697865353,0
2019-01-01 21:20:37,4503101193493052864,fraud_Monahan-Morar,personal_care,53.64,F,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,28.377434,-82.687663,0,21,1,2019-01,39,Low,90.00994520547945,0
2019-01-01 21:20:46,4861310130652566408,fraud_Will Ltd,food_dining,41.01,F,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",29.299973,-90.070872,0,21,1,2019-01,41,Low,85.80530606642876,0
2019-01-01 21:21:31,2720433095629877,"fraud_Kihn, Brakus and Goyette",personal_care,4.44,M,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",44.910665,-70.630685,0,21,1,2019-01,21,Low,51.02070187471422,0
2019-01-01 21:22:35,4839615922685395,fraud_Waelchi-Wolf,kids_pets,18.2,M,Harrodsburg,IN,47434,39.013000000000005,-86.5457,76,Social researcher,39.204574,-86.479008,0,21,1,2019-01,63,Low,61.155235816814766,0
2019-01-01 21:23:05,4809701904914,fraud_Crona and Sons,kids_pets,19.6,F,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,32.614841,-84.187913,0,21,1,2019-01,34,Low,86.10089383561643,0
2019-01-01 21:23:29,180058696935600,fraud_Jerde-Hermann,travel,5.21,M,De Lancey,NY,13752,42.18899999999999,-74.9229,782,Chartered accountant,43.178184,-75.885184,0,21,1,2019-01,18,Low,76.87467391304348,0
2019-01-01 21:23:40,38052002992326,"fraud_Little, Gutmann and Lynch",shopping_net,405.28,F,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,29.992714000000003,-94.151484,0,21,1,2019-01,23,Low,47.478681258549926,1
2019-01-01 21:23:54,503874407318,fraud_Dickinson-Rempel,misc_pos,92.64,M,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,29.361914,-98.911457,0,21,1,2019-01,43,Low,60.25340629274966,0
2019-01-01 21:24:42,213120463918358,fraud_Champlin-Casper,home,28.06,M,Spearsville,LA,71277,32.955,-92.587,1758,"Psychologist, forensic",33.118285,-92.248786,0,21,1,2019-01,61,Medium,60.99994531784005,0
2019-01-01 21:25:11,630423337322,"fraud_Okuneva, Schneider and Rau",shopping_pos,8.3,F,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,48.05011,-118.329201,0,21,1,2019-01,40,Low,56.07811325080239,0
2019-01-01 21:25:23,4742883543039288059,"fraud_Willms, Kris and Bergnaum",shopping_pos,7.69,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",19.968555,-155.053512,0,21,1,2019-01,27,Low,54.71462031107045,0
2019-01-01 21:25:39,676102124465,"fraud_Runte, Green and Emard",health_fitness,22.31,F,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,37.529832,-122.205871,0,21,1,2019-01,33,Low,94.91780178326476,0
2019-01-01 21:26:27,6011552879910390,fraud_Zboncak LLC,food_dining,67.11,M,Lonetree,WY,82936,41.0552,-110.1603,49,Research scientist (physical sciences),42.007839,-110.353414,0,21,1,2019-01,37,Low,102.61813858695652,0
2019-01-01 21:26:41,4482427013979020,fraud_Romaguera Ltd,health_fitness,21.53,F,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,37.829575,-82.778361,0,21,1,2019-01,72,Low,61.56174885844749,0
2019-01-01 21:26:48,4259996134423,"fraud_Hahn, Bahringer and McLaughlin",personal_care,25.43,F,Hudson,KS,67545,38.1485,-98.6408,215,Probation officer,37.515134,-97.716596,0,21,1,2019-01,50,Low,68.6454942058623,0
2019-01-01 21:27:16,4561546772499,"fraud_Lesch, D'Amore and Brown",food_dining,20.93,M,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",34.767118,-105.960319,0,21,1,2019-01,30,Low,60.044876712328765,0
2019-01-01 21:27:19,30404291151692,"fraud_Crist, Jakubowski and Littel",home,61.2,F,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,43.166588,-78.899505,0,21,1,2019-01,25,Low,91.53162457337883,0
2019-01-01 21:28:54,213156747557083,fraud_Marvin-Lind,personal_care,33.78,M,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,34.752621000000005,-118.221602,0,21,1,2019-01,36,Low,66.10118146929824,0
2019-01-01 21:29:42,4173950183554608,fraud_Hills-Witting,shopping_net,2.27,M,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,40.340056,-73.544436,0,21,1,2019-01,40,Low,67.71626880984952,0
2019-01-01 21:30:29,2264937662466770,fraud_Schulist Ltd,food_dining,2.02,M,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,29.620193,-97.59055,0,21,1,2019-01,23,Low,57.43135890410959,0
2019-01-01 21:30:37,2383461948823908,fraud_Hammes-Beatty,kids_pets,35.95,M,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,44.285693,-70.034639,0,21,1,2019-01,62,Low,59.288058683043324,0
2019-01-01 21:30:55,370818583810103,fraud_Medhurst Inc,home,17.4,M,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,40.815785,-78.515763,0,21,1,2019-01,43,Low,64.43717703349282,0
2019-01-01 21:31:03,3566094707272327,fraud_Cormier LLC,shopping_net,447.78,F,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,34.645469,-118.051634,0,21,1,2019-01,47,Low,94.11750800182898,1
2019-01-01 21:31:36,4939976756738216,"fraud_Hills, Hegmann and Schaefer",health_fitness,39.57,F,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,26.731844,-99.945057,0,21,1,2019-01,28,Low,83.12869784502521,0
2019-01-01 21:31:40,4653879239169997,fraud_Block Group,misc_pos,2.7,F,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",36.106404,-86.40055,0,21,1,2019-01,19,Low,50.18193309569509,0
2019-01-01 21:32:55,2297447006766555,fraud_Reichel Inc,entertainment,4.74,F,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,40.921542,-89.14914,0,21,1,2019-01,59,Low,62.80891697984285,0
2019-01-01 21:33:29,3525590521269779,"fraud_Schumm, McLaughlin and Carter",food_dining,28.54,M,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,35.262355,-78.436274,0,21,1,2019-01,34,Low,59.22615005476451,0
2019-01-01 21:33:39,30328384440870,"fraud_Cormier, Stracke and Thiel",entertainment,45.1,F,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,39.490995,-92.472437,0,21,1,2019-01,64,Low,64.2839644160584,0
2019-01-01 21:34:03,3556613125071656,"fraud_Gottlieb, Considine and Schultz",shopping_net,704.59,M,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,28.515471,-96.157095,0,21,1,2019-01,19,Low,50.45228899207866,1
